"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","is_translator","follow_request_sent","protected","verified","notifications","description","contributors_enabled","following","updated"
"38520305","Sandra Irvefjord","Irvefjord","170","8","324","20","0","Thu May 07 21:22:37 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2356146093/vetton_ru_529__2__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2356146093/vetton_ru_529__2__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"39321660","james p","quez312001","491","12","549","16","0","Mon May 11 19:33:19 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/1747210636/T7CMT70F_normal",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/1747210636/T7CMT70F_normal","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"39328305","Reema Kundnani","reemakundnani","90","109","425","0","0","Mon May 11 20:03:58 +0000 2009","http://marketingpointofview.blogspot.com","en","Mumbai","Mumbai",,,"1","http://a0.twimg.com/profile_images/2885726395/a62bdc62cdfd92b41660b5d31b136f60_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme4/bg.gif","3C3940","https://si0.twimg.com/profile_images/2885726395/a62bdc62cdfd92b41660b5d31b136f60_normal.jpeg","5ED4DC",,"95E8EC","http://a0.twimg.com/images/themes/theme4/bg.gif","0099B9","0099B9","19800",,,,,,"Officially, lead Marketing and Corporate Communications at Oberoi Realty and off the record, mother,seeker,movie enthusiast,optimist and a lover of life :)",,,"2013-06-12 18:38:35"
"39413961","Omar Mandozai","omarmandozai","0","9","596","0","0","Tue May 12 02:40:24 +0000 2009",,"en","Eastern Time (US & Canada)",,"1",,,"http://a0.twimg.com/profile_images/1288584531/123_normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/1288584531/123_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-18000",,,,,,,,,"2013-06-12 18:38:35"
"40010436","Acero","latroncal","11","9","188","0","1","Thu May 14 15:00:33 +0000 2009","http://t.co/l1OYZEcyRQ","en","Eastern Time (US & Canada)","New York ",,,,"http://a0.twimg.com/profile_images/1870029050/Ace_2011_normal.png","https://pbs.twimg.com/profile_banners/40010436/1357026232","1","https://si0.twimg.com/profile_background_images/63860369/Acero_logo.jpg","333333","https://si0.twimg.com/profile_images/1870029050/Ace_2011_normal.png","C0DEED","1","DDEEF6","http://a0.twimg.com/profile_background_images/63860369/Acero_logo.jpg","C0DEED","0084B4","-18000",,,,,,"sex  , alcohol  &  Rock-n-Roll",,,"2013-06-12 18:38:35"
"42570158","Ruben","pianista2go","17","55","1249","0","0","Tue May 26 05:13:37 +0000 2009",,"en","Eastern Time (US & Canada)","Puerto Rico",,,,"http://a0.twimg.com/profile_images/231030327/jesus_toca_a_mi_puerta_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme9/bg.gif","666666","https://si0.twimg.com/profile_images/231030327/jesus_toca_a_mi_puerta_normal.jpg","181A1E",,"252429","http://a0.twimg.com/images/themes/theme9/bg.gif","1A1B1F","2FC2EF","-18000",,,,,,,,,"2013-06-11 17:39:44"
"44091292","Kristin GaaseideAure","nittin89","30","18","535","1","0","Tue Jun 02 09:36:51 +0000 2009",,"en",,"Ålesund",,,,"http://a0.twimg.com/profile_images/977721828/me_normal.jpg","https://si0.twimg.com/profile_banners/44091292/1358385903",,"https://si0.twimg.com/profile_background_images/765766204/09035c95b4f03e70ddf023a3bdab64dc.jpeg","333333","https://si0.twimg.com/profile_images/977721828/me_normal.jpg","FFFFFF",,"DDFFCC","http://a0.twimg.com/profile_background_images/765766204/09035c95b4f03e70ddf023a3bdab64dc.jpeg","0E0F0F","4F7E8F",,,,,,,"3 Aleksander Torset Eriksen",,,"2013-06-12 18:38:35"
"45107336","Radley Govender","radleygovender","603","164","1153","7","0","Sat Jun 06 10:38:53 +0000 2009",,"en","Casablanca","South Africa!",,,"1","http://a0.twimg.com/profile_images/3313433998/1c5a411243acdb044019d93f480f8bc4_normal.jpeg","https://si0.twimg.com/profile_banners/45107336/1358746806","1","https://si0.twimg.com/images/themes/theme14/bg.gif","333333","https://si0.twimg.com/profile_images/3313433998/1c5a411243acdb044019d93f480f8bc4_normal.jpeg","EEEEEE","1","EFEFEF","http://a0.twimg.com/images/themes/theme14/bg.gif","131516","009999","0",,,,,,"who am I, lol how the Fuck must I know!  follow me and find the Fuck out hahaha!  #2013 !",,,"2013-06-12 18:38:35"
"45954898","Mª Stela F. de lima","rosaesquecidaho","0","6","534","0","0","Tue Jun 09 21:50:31 +0000 2009",,"en",,,,,,"http://a0.twimg.com/profile_images/256346678/Cabelo_grande_normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme12/bg.gif","0C3E53","https://twimg0-a.akamaihd.net/profile_images/256346678/Cabelo_grande_normal.jpg","F2E195",,"FFF7CC","http://a0.twimg.com/images/themes/theme12/bg.gif","BADFCD","FF0000",,,,,,,,,,"2013-06-12 18:38:35"
"46071929","Eric Januar","ejanuar","16","37","406","0","1","Wed Jun 10 09:05:20 +0000 2009",,"en","Melbourne","-37.858848,145.001122",,,,"http://a0.twimg.com/profile_images/298225599/At_Johans_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme10/bg.gif","3D1957","https://si0.twimg.com/profile_images/298225599/At_Johans_normal.jpg","65B0DA","1","7AC3EE","http://a0.twimg.com/images/themes/theme10/bg.gif","642D8B","FF0000","36000",,,,,,,,,"2013-06-12 18:38:35"
"46553408","Tricia Dinkins","MizzTD","4","3","593","0","0","Fri Jun 12 02:06:08 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2354675215/vetton_ru_213__6__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2354675215/vetton_ru_213__6__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-11 17:39:44"
"46609919","Savinraj","savinthegreat","0","6","368","0","0","Fri Jun 12 08:13:00 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2355873304/WallpapersMania_vol40-018_normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/2355873304/WallpapersMania_vol40-018_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"47497854","Jordan Shank","stich_428","1","8","1002","0","0","Tue Jun 16 00:59:23 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2354496022/vetton_ru_139__6__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2354496022/vetton_ru_139__6__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"47722321","JOHN COLLINS","toyota1989","9","7","435","0","0","Tue Jun 16 19:41:26 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/265876471/me2_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/265876471/me2_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"48109055","Andrew Fraser","fraserad75","0","17","993","0","0","Wed Jun 17 20:46:13 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2357287014/POR_1603_normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/2357287014/POR_1603_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"48336195","Joshua","escape2syd09","1","10","537","0","0","Thu Jun 18 12:40:27 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2357259015/vetton_ru_271__10__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2357259015/vetton_ru_271__10__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"48364513","Marcos Oliveros","MARCOSRAMON","138","30","566","0","0","Thu Jun 18 14:25:30 +0000 2009",,"es","Hawaii","Venezuela",,,,"http://a0.twimg.com/profile_images/1568171834/sofy_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/1568171834/sofy_normal.jpg","FFFFFF",,"F6F6F6","http://a0.twimg.com/images/themes/theme1/bg.png","0EA1EB","0A191F","-36000",,,,,,"Proximamente Ingenieria, papä de Marcos tio de Sofy y padrino de Manuel y Manuela",,,"2013-06-12 18:38:35"
"48638750","Jeremie Baldocchi","jeremibaldocchi","118","60","368","0","3","Fri Jun 19 07:13:00 +0000 2009","http://www.jeremiebaldocchi.com","fr","Paris","Paris",,,,"http://a0.twimg.com/profile_images/1789812750/peintre-contemporain-jeremie-baldocchi-avatar_2_normal.jpg",NULL,"1","https://si0.twimg.com/profile_background_images/18829965/Twitter2.jpg","F257B2","https://si0.twimg.com/profile_images/1789812750/peintre-contemporain-jeremie-baldocchi-avatar_2_normal.jpg","9C0B81",,"F2D3EA","http://a0.twimg.com/profile_background_images/18829965/Twitter2.jpg","ECB6D0","9C0B81","3600",,,,,,"Bonjour mon nom est Jérémie Baldocchi, Je suis peintre contemporain.My name is Jérémie Baldocchi. I am a French contemporary painter.",,,"2013-06-12 18:38:35"
"50055682","R ONeill","wsopme2009","49","11","562","0","0","Tue Jun 23 18:24:00 +0000 2009",,"en",,,,,,"http://a0.twimg.com/profile_images/279481062/akback_normal.jpg",NULL,,"https://si0.twimg.com/profile_background_images/19759760/1280x960wallpaper05ob4.jpg","333333","https://si0.twimg.com/profile_images/279481062/akback_normal.jpg","BDDCAD","1","DDE0DC","http://a0.twimg.com/profile_background_images/19759760/1280x960wallpaper05ob4.jpg","EDF2F2","0F2652",,,,,,,,,,"2013-06-12 18:38:26"
"50342870","Luke Walton","xLegendary","1","6","585","0","0","Wed Jun 24 15:53:49 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2356051814/vetton_ru_314_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2356051814/vetton_ru_314_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-11 17:39:44"
"50449844","Antonio silva","Tonheta","157","27","475","3","0","Wed Jun 24 21:39:01 +0000 2009",,"en","London","High Wycombe",,,"1","http://a0.twimg.com/profile_images/1124181308/Napier_24.03_013-1_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme14/bg.gif","333333","https://si0.twimg.com/profile_images/1124181308/Napier_24.03_013-1_normal.jpg","EEEEEE","1","EFEFEF","http://a0.twimg.com/images/themes/theme14/bg.gif","131516","009999","0",,,,,,,,,"2013-06-12 18:38:35"
"50613517","Braz","Beca1977","0","6","563","0","0","Thu Jun 25 10:52:40 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2356165376/vetton_ru_607__4__normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/2356165376/vetton_ru_607__4__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"50660716","inam inam","GOLUBOV","58","11","565","12","0","Thu Jun 25 14:31:38 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2356124072/vetton_ru_1954__2__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2356124072/vetton_ru_1954__2__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"51184465","Ana Diez canseco","Anii913","9","10","434","0","0","Fri Jun 26 19:13:47 +0000 2009",,"en",,,,,,"http://a0.twimg.com/profile_images/284235351/0405091837_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme10/bg.gif","3D1957","https://si0.twimg.com/profile_images/284235351/0405091837_normal.jpg","65B0DA","1","7AC3EE","http://a0.twimg.com/images/themes/theme10/bg.gif","642D8B","FF0000",,,,,,,,,,"2013-06-12 18:38:26"
"52346698","zach DeForest","zdeforest","4","4","565","0","1","Tue Jun 30 08:49:38 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2354873974/vetton_ru_448__2__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2354873974/vetton_ru_448__2__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"53671214","Lewis","AMORESMO","0","2","334","0","1","Sat Jul 04 13:43:03 +0000 2009",,"en","London","London","1",,"1","http://a0.twimg.com/profile_images/1897047818/PD_normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/1897047818/PD_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","0",,,,,,,,,"2013-06-12 18:38:35"
"54047372","floyd dale fagan","ffencepost","1","3","519","0","0","Sun Jul 05 23:58:09 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/298999163/Picture_008_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/298999163/Picture_008_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-11 17:39:44"
"54244742","Octavio Badia","OctavioBadia","141","169","735","0","2","Mon Jul 06 15:59:33 +0000 2009",,"en","Santiago","Pelotas","1",,,"http://a0.twimg.com/profile_images/548804063/imagem1_normal.JPG",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/548804063/imagem1_normal.JPG","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-14400",,,,,,,,,"2013-06-12 18:38:26"
"55197144","omiati","omiati","1","7","942","0","0","Thu Jul 09 10:14:41 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2354398542/WallpapersMania_vol6-211_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2354398542/WallpapersMania_vol6-211_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"55398486","Marco","rebechijr","29","14","1034","1","0","Thu Jul 09 23:24:18 +0000 2009",,"pt","Santiago",,,,"1","http://a0.twimg.com/profile_images/736300461/DSC00139_normal.JPG",NULL,"1","https://si0.twimg.com/profile_background_images/32059503/camisa_azul.jpg","194205","https://si0.twimg.com/profile_images/736300461/DSC00139_normal.JPG","376B25",,"2AC72A","http://a0.twimg.com/profile_background_images/32059503/camisa_azul.jpg","15590E","235705","-14400",,,,,,,,,"2013-06-12 18:38:35"
"55639200","lee sanghyun","dowminim","11","3","337","0","0","Fri Jul 10 19:11:48 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/1148717969/phpNaNaof_normal",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/1148717969/phpNaNaof_normal","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"55825155","Kahuna Mondial","HunaAkamai","12","12","373","0","0","Sat Jul 11 12:58:07 +0000 2009",,"en","Brasilia",,,,,"http://a0.twimg.com/profile_images/1104163010/Interliga__o_Po_e_Aumakuas_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme4/bg.gif","3C3940","https://si0.twimg.com/profile_images/1104163010/Interliga__o_Po_e_Aumakuas_normal.jpg","5ED4DC",,"95E8EC","http://a0.twimg.com/images/themes/theme4/bg.gif","0099B9","0099B9","-10800",,,,,,,,,"2013-06-12 18:38:35"
"55962452","Brittany Martin","smokinlette","17","15","394","0","0","Sat Jul 11 23:40:39 +0000 2009",,"en","Atlantic Time (Canada)","540",,,,"http://a0.twimg.com/profile_images/309129173/l_d1c267c488b8451daf0470954451f9ad_normal.jpg",NULL,"1","https://si0.twimg.com/profile_background_images/22748658/th_hatchetman.jpg","AA08F0","https://si0.twimg.com/profile_images/309129173/l_d1c267c488b8451daf0470954451f9ad_normal.jpg","030303","1","080808","http://a0.twimg.com/profile_background_images/22748658/th_hatchetman.jpg","080808","FF00F2","-14400",,,,,,"I'll always have juggalo family :)",,,"2013-06-12 18:38:35"
"56163699","ARMANDO URISTA","MANDO98","2","7","576","0","0","Sun Jul 12 19:03:49 +0000 2009",,"en","Pacific Time (US & Canada)","Phoenix, Az.","1",,,"http://a0.twimg.com/profile_images/2358764537/vetton_ru_211__3__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2358764537/vetton_ru_211__3__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-28800",,,,,,,,,"2013-06-12 18:38:35"
"56232036","Marcelo Machado","Skil_1","119","15","412","0","0","Mon Jul 13 00:14:02 +0000 2009","http://www.olhares.com/skill","en","Lisbon","Albufeira",,,,"http://a0.twimg.com/profile_images/310608191/SNC00003_avatar_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme5/bg.gif","3E4415","https://si0.twimg.com/profile_images/310608191/SNC00003_avatar_normal.jpg","829D5E",,"99CC33","http://a0.twimg.com/images/themes/theme5/bg.gif","352726","D02B55","0",,,,,,"I love cars, photography and aquariums! love my people, my family, my dog(daisy) and i love life!!! peace!!",,,"2013-06-12 18:38:26"
"56484656","Daniel de Oliveira ","opjockdan","23","31","593","0","0","Mon Jul 13 20:36:40 +0000 2009",,"pt","Brasilia",,"1",,,"http://a0.twimg.com/profile_images/1517605961/29.05.10__8__normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/1517605961/29.05.10__8__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-10800",,,,,,,,,"2013-06-11 17:39:44"
"57475867","eli myers","elijah565656","42","12","979","0","0","Thu Jul 16 23:06:42 +0000 2009","http://t.co/pm9EQnmt3q","en",,,"1",,,"http://a0.twimg.com/profile_images/2356172194/_WallpapersMania.nnm.ru__vol128-007_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/2356172194/_WallpapersMania.nnm.ru__vol128-007_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"57697039","adriano","nanoadriano_ro","0","10","534","0","0","Fri Jul 17 17:10:10 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/2357375925/vetton_ru_15__7__normal.jpg",NULL,"1","https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png","333333","https://twimg0-a.akamaihd.net/profile_images/2357375925/vetton_ru_15__7__normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"57710065","Kelly Zurba","Zurbs316","91","6","449","0","0","Fri Jul 17 18:02:11 +0000 2009",,"en",,,"1",,,"http://a0.twimg.com/profile_images/318477758/IMG_6833_normal.jpg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/318477758/IMG_6833_normal.jpg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
